timestamp,sessions,orders,totalSales
2022-11-22T00:56:46.940Z,120,115,30
2022-11-22T00:58:40.663Z,126,71,59
2022-11-22T01:01:01.490Z,57,57,14
2022-11-22T01:05:20.349Z,1,1,0
2022-11-22T01:06:54.949Z,52,41,27
2022-11-22T01:16:28.072Z,50,2,1
2022-11-22T01:20:06.850Z,196,38,16
2022-11-22T01:29:11.902Z,26,13,6
2022-11-22T01:37:35.910Z,3,2,1
2022-11-22T01:49:10.179Z,35,27,18
2022-11-23T01:23:30.469Z,93,79,41
2022-11-23T01:27:52.590Z,36,33,27
2022-11-23T01:32:28.683Z,187,109,67
2022-11-24T01:01:02.362Z,67,35,24
2022-11-24T01:13:48.822Z,113,42,13
2022-11-24T01:27:16.596Z,90,13,9
2022-11-24T01:34:03.782Z,40,33,30
2022-11-24T01:37:39.898Z,136,49,45
2022-11-24T01:38:52.306Z,60,6,6
2022-11-24T01:42:21.911Z,139,48,23
2022-11-25T00:55:20.167Z,151,48,36
2022-11-25T01:13:13.143Z,81,73,16
2022-11-25T01:33:28.783Z,171,33,30
2022-11-25T01:40:03.737Z,87,80,11
2022-11-25T01:41:34.595Z,168,138,2
2022-11-25T01:41:54.955Z,157,53,46
2022-11-25T01:43:48.297Z,26,9,1
2022-11-25T01:45:33.648Z,141,82,62
2022-11-26T00:52:48.110Z,40,25,14
2022-11-26T01:01:08.926Z,164,32,7
2022-11-26T01:04:41.587Z,90,50,14
2022-11-26T01:05:25.185Z,141,110,44
2022-11-26T01:30:44.221Z,192,103,85
2022-11-26T01:41:21.140Z,5,1,1
2022-11-27T00:57:42.593Z,159,51,9
2022-11-27T01:03:08.289Z,151,15,7
2022-11-27T01:04:46.028Z,145,114,27
2022-11-27T01:07:09.095Z,77,22,3
2022-11-27T01:08:46.983Z,72,38,34
2022-11-27T01:19:20.475Z,122,58,45
2022-11-27T01:21:10.502Z,20,17,2
2022-11-27T01:21:57.598Z,152,138,5
2022-11-27T01:28:35.267Z,133,36,26
2022-11-27T01:28:43.926Z,190,20,19
2022-11-27T01:30:57.358Z,11,2,1
2022-11-27T01:33:10.596Z,74,58,19
2022-11-28T00:58:06.615Z,44,26,19
2022-11-28T00:58:40.285Z,0,0,0
2022-11-28T00:59:27.528Z,61,22,3
2022-11-28T01:00:31.018Z,120,105,90
2022-11-28T01:09:23.684Z,9,8,8
2022-11-28T01:13:10.525Z,196,127,12
2022-11-28T01:13:34.714Z,100,8,2
2022-11-28T01:34:00.052Z,96,27,19
2022-11-28T01:41:06.986Z,159,68,45
2022-11-28T01:42:22.764Z,82,78,14
2022-11-28T01:48:32.461Z,175,71,49
2022-11-28T01:48:59.547Z,27,22,11
2022-11-29T01:05:44.459Z,102,20,17
2022-11-29T01:15:24.781Z,145,87,63
2022-11-29T01:19:28.907Z,198,38,17
2022-11-29T01:46:32.736Z,19,5,4
2022-11-30T01:07:07.462Z,130,78,77
2022-11-30T01:07:09.543Z,176,153,92
2022-11-30T01:12:54.826Z,112,51,29
2022-11-30T01:17:50.804Z,112,29,26
2022-11-30T01:32:21.866Z,132,15,3
2022-11-30T01:32:53.003Z,148,3,2
2022-11-30T01:34:43.189Z,25,11,8
2022-11-30T01:37:55.270Z,196,139,97
2022-11-30T01:38:53.356Z,76,38,5
2022-11-30T01:39:02.520Z,101,81,30
2022-11-30T01:42:38.139Z,116,76,26
2022-11-30T01:48:01.496Z,196,176,174
2022-11-30T01:51:30.140Z,70,57,21
2022-12-01T00:53:05.769Z,197,7,7
2022-12-01T01:05:58.269Z,13,7,5
2022-12-01T01:12:04.528Z,141,120,55
2022-12-01T01:17:13.928Z,106,46,14
2022-12-01T01:19:40.720Z,55,16,11
2022-12-01T01:22:44.315Z,148,96,16
2022-12-01T01:34:27.459Z,107,79,79
2022-12-01T01:38:02.514Z,51,13,5
2022-12-01T01:43:20.865Z,15,8,2
2022-12-01T01:48:13.601Z,160,114,112
2022-12-02T01:21:35.712Z,81,74,21
2022-12-03T01:03:53.869Z,98,21,5
2022-12-03T01:12:23.804Z,123,82,68
2022-12-03T01:16:29.131Z,146,18,8
2022-12-03T01:20:20.016Z,74,51,33
2022-12-03T01:22:29.543Z,97,61,25
2022-12-03T01:24:25.501Z,12,3,2
2022-12-03T01:33:40.871Z,13,4,3
2022-12-03T01:37:38.912Z,176,79,28
2022-12-03T01:43:06.698Z,47,1,0
2022-12-03T01:45:12.359Z,30,22,7
2022-12-03T01:45:37.260Z,166,95,54
2022-12-04T01:11:36.618Z,27,11,10
2022-12-04T01:13:13.160Z,27,21,14
2022-12-04T01:20:59.422Z,25,11,1
2022-12-04T01:24:29.947Z,9,7,4
2022-12-04T01:41:11.184Z,43,16,14
2022-12-04T01:42:54.034Z,98,98,50
2022-12-04T01:44:18.104Z,36,4,2
2022-12-04T01:51:49.067Z,157,112,111
2022-12-05T00:59:08.800Z,89,8,0
2022-12-05T00:59:10.545Z,130,33,32
2022-12-05T01:09:14.658Z,48,42,4
2022-12-05T01:17:25.071Z,193,25,11
2022-12-05T01:19:08.287Z,185,41,9
2022-12-05T01:22:34.674Z,19,11,7
2022-12-05T01:27:37.155Z,13,6,2
2022-12-05T01:27:48.119Z,28,27,19
2022-12-05T01:28:31.256Z,80,48,11
2022-12-05T01:35:50.659Z,100,95,85
2022-12-05T01:38:26.112Z,160,95,31
2022-12-05T01:41:51.758Z,151,144,134
2022-12-06T00:59:18.688Z,116,42,24
2022-12-06T01:04:40.002Z,8,2,0
2022-12-06T01:05:32.728Z,57,32,3
2022-12-06T01:07:10.287Z,88,73,15
2022-12-06T01:14:30.551Z,73,11,8
2022-12-06T01:19:00.788Z,165,16,12
2022-12-06T01:34:25.937Z,191,34,21
2022-12-06T01:34:46.229Z,133,87,18
2022-12-06T01:41:56.441Z,79,15,1
2022-12-06T01:43:09.672Z,200,74,12
2022-12-06T01:49:38.352Z,182,28,15
2022-12-07T00:53:57.219Z,83,81,50
2022-12-07T01:14:23.132Z,75,65,22
2022-12-07T01:42:15.973Z,112,23,20
2022-12-07T01:42:31.472Z,56,47,21
2022-12-07T01:43:11.388Z,181,69,36
2022-12-07T01:50:22.947Z,126,116,11
2022-12-08T01:10:52.600Z,123,40,23
2022-12-08T01:18:11.228Z,85,44,8
2022-12-08T01:18:53.415Z,59,50,11
2022-12-08T01:26:20.416Z,178,2,1
2022-12-08T01:27:12.031Z,136,4,2
2022-12-09T00:52:10.404Z,63,8,3
2022-12-09T00:54:08.238Z,5,1,1
2022-12-09T00:54:17.141Z,188,12,12
2022-12-09T01:03:12.143Z,155,13,7
2022-12-09T01:04:45.617Z,28,8,4
2022-12-09T01:11:42.578Z,3,0,0
2022-12-09T01:21:04.174Z,28,11,6
2022-12-09T01:34:55.692Z,45,24,24
2022-12-09T01:35:25.720Z,71,37,4
2022-12-09T01:38:35.799Z,101,100,70
2022-12-09T01:41:16.347Z,110,60,6
2022-12-09T01:46:03.239Z,54,6,5
2022-12-09T01:50:04.145Z,14,5,0
2022-12-10T01:11:54.555Z,96,78,30
2022-12-10T01:16:42.973Z,44,13,13
2022-12-10T01:16:52.749Z,146,77,70
2022-12-10T01:19:47.779Z,89,21,14
2022-12-10T01:22:08.511Z,191,164,37
2022-12-10T01:29:46.568Z,31,27,16
2022-12-10T01:40:46.928Z,44,23,6
2022-12-11T00:57:42.804Z,78,40,22
2022-12-11T01:03:42.972Z,86,29,3
2022-12-11T01:13:38.530Z,145,68,4
2022-12-11T01:21:41.426Z,12,4,0
2022-12-11T01:39:40.172Z,67,8,1
2022-12-11T01:44:00.087Z,154,96,30
2022-12-11T01:47:17.273Z,163,109,42
2022-12-11T01:50:17.389Z,90,54,36
2022-12-12T01:03:36.967Z,160,80,30
2022-12-12T01:06:47.541Z,132,53,7
2022-12-12T01:12:25.982Z,151,145,17
2022-12-12T01:14:19.297Z,38,18,10
2022-12-12T01:14:35.331Z,35,4,2
2022-12-12T01:14:51.442Z,182,171,62
2022-12-12T01:19:19.418Z,144,131,28
2022-12-12T01:24:43.155Z,172,116,64
2022-12-12T01:34:18.026Z,92,74,21
2022-12-12T01:42:27.869Z,182,32,10
2022-12-13T00:56:06.500Z,174,2,0
2022-12-13T01:01:47.597Z,19,11,6
2022-12-13T01:13:01.585Z,118,22,9
2022-12-13T01:20:51.437Z,30,12,8
2022-12-13T01:24:44.116Z,12,3,2
2022-12-13T01:37:25.991Z,113,83,82
2022-12-13T01:47:15.999Z,13,12,12
2022-12-13T01:49:18.041Z,34,5,2
2022-12-13T01:49:41.232Z,152,63,3
2022-12-14T00:56:40.634Z,105,60,37
2022-12-14T01:08:15.438Z,39,24,13
2022-12-14T01:11:12.648Z,140,116,77
2022-12-14T01:17:58.549Z,125,12,7
2022-12-14T01:21:08.663Z,196,66,61
2022-12-14T01:27:13.727Z,167,115,64
2022-12-14T01:32:31.478Z,145,40,30
2022-12-14T01:41:51.069Z,107,47,37
2022-12-14T01:48:54.976Z,128,105,104
2022-12-15T00:57:38.282Z,60,16,13
2022-12-15T01:16:13.842Z,76,13,12
2022-12-15T01:44:12.506Z,120,0,0
2022-12-15T01:47:39.591Z,15,6,1
2022-12-15T01:49:53.805Z,121,104,55
2022-12-16T00:54:48.378Z,150,39,23
2022-12-16T00:56:31.088Z,164,141,120
2022-12-16T01:15:27.774Z,116,33,6
2022-12-16T01:17:36.825Z,162,106,9
2022-12-16T01:31:43.662Z,154,151,143
2022-12-16T01:38:03.043Z,134,27,2
2022-12-16T01:39:46.987Z,70,47,4
2022-12-16T01:45:02.670Z,30,17,9
2022-12-16T01:46:20.182Z,16,9,7
2022-12-17T00:59:35.137Z,63,33,24
2022-12-17T01:03:06.425Z,80,61,37
2022-12-17T01:07:32.316Z,27,8,3
2022-12-17T01:17:53.557Z,142,64,16
2022-12-17T01:24:28.959Z,11,7,4
2022-12-17T01:29:57.322Z,83,31,2
2022-12-17T01:31:12.694Z,135,104,45
2022-12-17T01:45:05.742Z,122,94,36
2022-12-17T01:48:53.182Z,197,154,146
2022-12-18T00:53:53.583Z,140,30,11
2022-12-18T00:57:28.874Z,163,155,106
2022-12-18T00:58:18.746Z,135,3,1
2022-12-18T01:03:07.668Z,24,14,11
2022-12-18T01:05:55.725Z,188,5,3
2022-12-18T01:11:21.526Z,47,30,26
2022-12-18T01:14:35.377Z,30,24,8
2022-12-19T00:55:32.377Z,156,48,1
2022-12-19T00:58:59.587Z,124,65,17
2022-12-19T01:08:57.091Z,43,22,11
2022-12-19T01:09:10.121Z,118,10,1
2022-12-19T01:09:55.044Z,101,56,12
2022-12-19T01:13:11.698Z,169,157,41
2022-12-19T01:20:19.410Z,179,66,53
2022-12-19T01:29:50.867Z,36,12,9
2022-12-19T01:39:42.718Z,171,21,10
2022-12-19T01:41:34.869Z,200,157,89
2022-12-20T01:11:46.327Z,197,1,1
2022-12-20T01:13:01.243Z,33,15,0
2022-12-20T01:16:19.452Z,137,118,80
2022-12-20T01:24:26.264Z,42,28,18
2022-12-21T00:59:43.425Z,195,31,4
2022-12-21T01:05:29.983Z,35,25,20
2022-12-21T01:25:14.538Z,23,3,0
2022-12-21T01:36:33.273Z,19,19,11
2022-12-21T01:37:19.548Z,21,2,1
2022-12-21T01:50:29.079Z,91,4,3
2022-12-22T00:52:48.810Z,165,145,58
2022-12-22T00:53:40.604Z,66,2,2
2022-12-22T00:54:37.710Z,170,125,21
2022-12-22T00:57:07.785Z,158,105,73
2022-12-22T01:00:53.274Z,109,82,37
2022-12-22T01:04:08.278Z,51,8,0
2022-12-22T01:10:46.894Z,198,34,1
2022-12-22T01:16:15.124Z,139,10,6
2022-12-22T01:19:07.840Z,19,12,5
2022-12-22T01:24:48.408Z,175,109,42
2022-12-22T01:25:06.784Z,150,143,1
2022-12-22T01:26:55.950Z,13,9,6
2022-12-22T01:39:25.237Z,111,32,21
2022-12-22T01:40:44.009Z,3,2,0
2022-12-23T00:56:22.000Z,150,7,7
2022-12-23T01:05:48.770Z,105,90,25
2022-12-23T01:08:10.298Z,25,6,3
2022-12-23T01:09:14.614Z,139,7,1
2022-12-23T01:23:01.597Z,15,7,6
2022-12-23T01:27:08.717Z,26,7,1
2022-12-23T01:27:09.608Z,53,13,1
2022-12-24T00:53:54.712Z,174,102,17
2022-12-24T01:02:26.115Z,169,71,46
2022-12-24T01:04:42.183Z,36,0,0
2022-12-24T01:07:35.546Z,123,12,12
2022-12-24T01:10:23.861Z,132,61,20
2022-12-24T01:12:21.189Z,88,34,31
2022-12-24T01:14:19.399Z,83,74,40
2022-12-24T01:20:25.938Z,113,47,22
2022-12-24T01:30:58.208Z,148,64,0
2022-12-24T01:33:51.488Z,59,52,22
2022-12-24T01:36:44.030Z,135,92,33
2022-12-24T01:38:13.211Z,133,109,72
2022-12-24T01:39:16.526Z,34,21,11
2022-12-24T01:43:55.329Z,83,62,59
2022-12-24T01:45:01.318Z,155,109,107
2022-12-24T01:47:20.423Z,129,85,2
2022-12-24T01:47:53.005Z,47,18,5
2022-12-25T01:07:19.319Z,200,23,22
2022-12-25T01:16:07.991Z,14,5,3
2022-12-25T01:37:14.804Z,185,55,42
2022-12-25T01:40:30.182Z,39,3,1
2022-12-25T01:51:42.176Z,164,147,67
2022-12-26T00:55:19.133Z,42,13,4
2022-12-26T00:56:39.749Z,65,24,7
2022-12-26T01:00:16.456Z,24,1,0
2022-12-26T01:02:54.844Z,31,4,0
2022-12-26T01:03:26.313Z,116,91,59
2022-12-26T01:09:38.894Z,65,46,0
2022-12-26T01:11:00.409Z,81,74,45
2022-12-26T01:16:35.787Z,164,155,27
2022-12-26T01:18:21.691Z,182,159,30
2022-12-26T01:22:25.945Z,69,12,11
2022-12-26T01:41:06.036Z,13,5,4
2022-12-26T01:50:28.760Z,149,120,86
2022-12-27T00:56:01.786Z,10,5,3
2022-12-27T01:02:11.487Z,190,183,74
2022-12-27T01:03:35.322Z,86,38,32
2022-12-27T01:03:55.439Z,186,56,11
2022-12-27T01:04:22.583Z,66,11,10
2022-12-27T01:04:34.532Z,190,64,3
2022-12-27T01:22:04.745Z,180,65,42
2022-12-27T01:25:13.093Z,69,62,61
2022-12-27T01:29:49.528Z,2,2,2
2022-12-27T01:30:37.441Z,45,45,42
2022-12-27T01:37:38.524Z,5,1,1
2022-12-27T01:46:04.643Z,36,4,0
2022-12-27T01:50:35.183Z,62,42,14
2022-12-28T01:06:50.937Z,97,74,38
2022-12-28T01:06:54.736Z,93,21,5
2022-12-28T01:13:17.817Z,24,4,2
2022-12-28T01:14:42.411Z,158,150,132
2022-12-28T01:20:35.351Z,52,3,3
2022-12-29T00:56:17.236Z,25,24,12
2022-12-29T01:01:52.899Z,59,49,8
2022-12-29T01:04:52.761Z,168,68,3
2022-12-29T01:06:51.850Z,161,26,24
2022-12-29T01:11:38.661Z,88,25,10
2022-12-29T01:18:39.802Z,2,1,1
2022-12-29T01:27:22.643Z,169,163,0
2022-12-29T01:30:34.216Z,154,121,8
2022-12-29T01:35:34.179Z,112,84,20
2022-12-29T01:39:20.312Z,82,20,5
2022-12-29T01:40:54.078Z,163,22,16
2022-12-29T01:41:21.114Z,117,30,27
2022-12-29T01:43:49.550Z,83,62,36
2022-12-30T01:08:25.177Z,53,36,33
2022-12-30T01:11:52.080Z,41,0,0
2022-12-30T01:12:01.075Z,101,23,19
2022-12-30T01:14:31.082Z,19,11,9
2022-12-30T01:17:53.924Z,181,176,123
2022-12-30T01:21:06.463Z,11,3,0
2022-12-30T01:31:59.309Z,158,75,54
2022-12-30T01:42:15.713Z,115,85,55
2022-12-30T01:45:06.787Z,153,25,1
2022-12-30T01:49:41.338Z,165,163,80
2022-12-30T01:51:41.630Z,185,86,43
2022-12-31T00:56:53.611Z,25,11,10
2022-12-31T00:56:59.595Z,49,38,3
2022-12-31T01:06:00.086Z,19,16,14
2022-12-31T01:08:40.775Z,77,7,1
2022-12-31T01:15:56.475Z,174,43,8
2022-12-31T01:18:14.268Z,34,23,17
2022-12-31T01:32:04.363Z,29,5,1
2022-12-31T01:34:35.150Z,28,20,7
2022-12-31T01:46:50.091Z,163,123,113
2023-01-01T01:08:26.477Z,116,34,25
2023-01-01T01:09:23.414Z,161,156,60
2023-01-01T01:25:36.314Z,30,29,17
2023-01-01T01:37:56.338Z,87,28,26
2023-01-01T01:41:41.198Z,176,93,22
2023-01-01T01:44:31.338Z,145,78,1
2023-01-02T00:55:30.507Z,67,33,25
2023-01-02T01:06:23.288Z,17,2,1
2023-01-02T01:08:07.047Z,109,105,37
2023-01-02T01:19:23.174Z,136,122,80
2023-01-02T01:29:01.093Z,195,184,178
2023-01-02T01:33:57.802Z,87,66,42
2023-01-02T01:49:05.035Z,37,28,15
2023-01-03T00:55:51.059Z,55,25,18
2023-01-03T01:03:35.919Z,116,113,67
2023-01-03T01:32:55.247Z,135,61,13
2023-01-03T01:33:57.864Z,126,12,8
2023-01-03T01:44:53.156Z,142,16,10
2023-01-03T01:49:02.302Z,4,3,1
2023-01-03T01:50:08.601Z,90,19,1
2023-01-03T01:51:06.695Z,64,7,4
2023-01-04T00:53:49.082Z,135,61,50
2023-01-04T00:59:44.252Z,5,3,1
2023-01-04T01:00:06.630Z,109,91,4
2023-01-04T01:13:05.061Z,156,151,100
2023-01-04T01:15:18.722Z,54,47,3
2023-01-04T01:26:05.750Z,178,57,48
2023-01-04T01:40:56.718Z,185,67,53
2023-01-04T01:49:08.177Z,151,128,90
2023-01-05T01:12:37.578Z,139,87,11
2023-01-05T01:15:09.517Z,34,19,9
2023-01-05T01:26:46.809Z,117,69,12
2023-01-05T01:29:23.056Z,35,32,20
2023-01-05T01:30:44.653Z,162,25,17
2023-01-05T01:37:59.702Z,60,57,38
2023-01-05T01:42:25.590Z,141,20,6
2023-01-05T01:48:09.766Z,116,66,35
2023-01-05T01:51:35.571Z,121,37,11
2023-01-06T00:58:29.826Z,27,3,3
2023-01-06T01:01:36.622Z,27,19,15
2023-01-06T01:19:48.312Z,16,12,6
2023-01-06T01:27:19.388Z,73,33,20
2023-01-06T01:34:26.911Z,152,140,91
2023-01-06T01:38:08.216Z,5,1,0
2023-01-06T01:41:47.089Z,111,51,24
2023-01-06T01:46:44.461Z,69,68,3
2023-01-06T01:50:32.590Z,121,71,17
2023-01-07T00:53:20.260Z,94,92,77
2023-01-07T01:17:04.023Z,90,43,41
2023-01-07T01:19:53.519Z,18,6,6
2023-01-07T01:43:19.345Z,18,10,3
2023-01-07T01:45:04.761Z,49,29,14
2023-01-07T01:51:32.628Z,117,106,58
2023-01-08T01:07:01.804Z,92,58,49
2023-01-08T01:30:24.096Z,187,31,13
2023-01-08T01:39:52.142Z,122,119,14
2023-01-08T01:47:54.736Z,105,31,5
2023-01-09T00:56:04.027Z,70,18,18
2023-01-09T01:04:14.695Z,26,25,3
2023-01-09T01:17:00.358Z,23,11,8
2023-01-09T01:24:11.721Z,159,103,39
2023-01-09T01:29:54.010Z,60,14,7
2023-01-09T01:30:05.963Z,82,45,16
2023-01-09T01:31:51.200Z,9,7,0
2023-01-09T01:34:15.244Z,65,31,3
2023-01-09T01:47:21.839Z,132,38,38
2023-01-09T01:49:28.404Z,41,39,21
2023-01-10T00:52:27.103Z,15,5,3
2023-01-10T00:58:28.114Z,148,12,7
2023-01-10T01:09:23.329Z,139,111,82
2023-01-10T01:09:27.832Z,65,9,1
2023-01-10T01:09:53.187Z,181,2,1
2023-01-10T01:11:43.088Z,170,55,2
2023-01-10T01:23:54.226Z,161,112,2
2023-01-10T01:24:41.473Z,139,72,57
2023-01-10T01:48:13.059Z,15,3,1
2023-01-11T00:55:25.444Z,57,55,51
2023-01-11T00:55:58.991Z,32,18,2
2023-01-11T00:56:22.722Z,131,99,13
2023-01-11T01:20:44.268Z,65,46,46
2023-01-11T01:45:07.579Z,14,7,0
2023-01-11T01:45:46.537Z,3,1,1
2023-01-12T01:15:05.434Z,75,56,34
2023-01-12T01:15:08.166Z,152,91,5
2023-01-12T01:27:25.712Z,41,27,2
2023-01-12T01:27:45.094Z,115,65,24
2023-01-12T01:28:20.961Z,24,19,6
2023-01-12T01:51:33.182Z,17,17,10
2023-01-13T01:04:34.453Z,65,62,48
2023-01-13T01:16:22.542Z,4,4,3
2023-01-13T01:18:11.182Z,18,17,1
2023-01-13T01:31:53.212Z,25,14,4
2023-01-13T01:42:41.681Z,36,16,1
2023-01-13T01:47:02.426Z,134,131,6
2023-01-13T01:51:20.049Z,153,126,77
2023-01-14T00:52:53.608Z,22,12,7
2023-01-14T01:04:23.102Z,132,42,13
2023-01-14T01:20:11.623Z,44,4,1
2023-01-14T01:22:00.561Z,95,11,9
2023-01-14T01:25:09.480Z,27,8,2
2023-01-14T01:25:22.383Z,82,25,10
2023-01-14T01:30:01.204Z,36,2,0
2023-01-14T01:45:02.230Z,38,14,5
2023-01-14T01:50:31.721Z,6,4,1
2023-01-15T00:54:16.974Z,69,33,14
2023-01-15T00:56:57.853Z,17,1,1
2023-01-15T01:11:39.184Z,126,121,100
2023-01-16T00:53:07.445Z,40,35,13
2023-01-16T00:56:31.264Z,87,61,36
2023-01-16T01:05:33.732Z,133,14,10
2023-01-16T01:17:26.794Z,118,90,59
2023-01-16T01:18:00.283Z,166,153,22
2023-01-16T01:21:04.061Z,70,28,3
2023-01-16T01:22:10.370Z,182,10,7
2023-01-16T01:34:23.218Z,42,18,1
2023-01-16T01:40:46.546Z,168,73,51
2023-01-16T01:48:31.597Z,89,52,33
2023-01-17T01:14:32.698Z,121,83,5
2023-01-17T01:21:05.726Z,82,40,26
2023-01-17T01:21:44.329Z,59,42,42
2023-01-17T01:22:03.140Z,25,25,6
2023-01-17T01:23:37.977Z,60,59,49
2023-01-17T01:30:53.263Z,17,15,5
2023-01-17T01:34:14.845Z,14,12,5
2023-01-18T00:56:14.451Z,18,16,12
2023-01-18T01:00:20.803Z,57,17,5
2023-01-18T01:10:32.851Z,109,43,13
2023-01-18T01:18:35.909Z,106,86,15
2023-01-18T01:35:23.734Z,89,30,0
2023-01-19T00:57:32.811Z,97,40,28
2023-01-19T01:28:39.468Z,172,143,106
2023-01-19T01:29:31.239Z,126,106,81
2023-01-19T01:34:38.159Z,109,57,53
2023-01-20T01:01:05.313Z,133,12,11
2023-01-20T01:03:00.970Z,9,5,3
2023-01-20T01:04:10.828Z,192,22,15
2023-01-20T01:13:44.395Z,131,92,50
2023-01-20T01:20:46.552Z,163,111,34
2023-01-20T01:24:47.808Z,109,3,1
2023-01-20T01:27:58.227Z,179,42,5
2023-01-20T01:47:41.888Z,111,109,20
2023-01-20T01:48:28.520Z,151,26,18
2023-01-21T00:55:50.484Z,9,2,1
2023-01-21T01:07:02.096Z,170,1,0
2023-01-21T01:18:47.127Z,195,60,36
2023-01-21T01:37:27.914Z,60,20,14
2023-01-21T01:43:35.737Z,103,53,16
2023-01-22T00:53:20.231Z,105,11,9
2023-01-22T00:53:37.524Z,94,76,65
2023-01-22T01:02:17.509Z,153,70,59
2023-01-22T01:39:11.433Z,185,10,7
2023-01-22T01:43:30.170Z,151,49,36
2023-01-22T01:47:54.493Z,15,12,4
2023-01-23T00:54:00.786Z,144,43,1
2023-01-23T00:57:18.102Z,149,24,10
2023-01-23T00:57:57.710Z,54,27,7
2023-01-23T00:59:04.833Z,199,88,18
2023-01-23T01:03:39.110Z,111,18,1
2023-01-23T01:09:33.867Z,121,117,45
2023-01-23T01:09:45.558Z,121,10,5
2023-01-23T01:15:19.598Z,110,23,1
2023-01-23T01:16:21.700Z,184,37,2
2023-01-23T01:17:25.030Z,104,1,0
2023-01-23T01:17:32.273Z,93,79,31
2023-01-23T01:17:39.159Z,50,35,28
2023-01-23T01:30:06.668Z,72,8,8
2023-01-23T01:34:09.653Z,189,76,33
2023-01-23T01:43:23.194Z,142,118,72
2023-01-23T01:44:08.898Z,163,94,51
2023-01-23T01:50:21.100Z,103,92,78
2023-01-23T01:50:50.435Z,166,115,58
2023-01-23T01:51:09.747Z,158,84,43
2023-01-24T00:59:22.054Z,36,29,23
2023-01-24T01:07:54.167Z,156,33,27
2023-01-24T01:08:00.701Z,46,16,7
2023-01-24T01:08:25.030Z,89,69,48
2023-01-24T01:10:08.654Z,77,73,46
2023-01-24T01:11:34.262Z,142,131,35
2023-01-24T01:12:48.852Z,182,129,111
2023-01-24T01:16:20.300Z,152,77,42
2023-01-24T01:19:42.843Z,61,45,29
2023-01-24T01:20:36.682Z,57,7,2
2023-01-24T01:22:27.850Z,80,67,29
2023-01-24T01:24:53.203Z,21,5,2
2023-01-24T01:36:29.922Z,117,54,40
2023-01-24T01:37:36.167Z,27,18,12
2023-01-24T01:40:10.736Z,65,60,34
2023-01-24T01:48:05.602Z,174,86,17
2023-01-25T00:59:26.598Z,169,161,91
2023-01-25T01:13:00.186Z,27,7,4
2023-01-25T01:16:04.928Z,125,121,84
2023-01-25T01:25:26.054Z,146,72,62
2023-01-25T01:25:56.378Z,27,4,0
2023-01-25T01:38:23.444Z,12,10,7
2023-01-26T00:55:19.976Z,7,6,4
2023-01-26T01:22:21.604Z,192,68,60
2023-01-26T01:31:39.893Z,88,56,31
2023-01-26T01:32:32.865Z,159,138,87
2023-01-26T01:37:19.866Z,72,48,41
2023-01-26T01:42:45.175Z,9,6,1
2023-01-26T01:46:22.579Z,197,37,15
2023-01-27T00:55:34.050Z,11,8,6
2023-01-27T01:07:33.180Z,80,5,2
2023-01-27T01:10:26.915Z,133,34,7
2023-01-27T01:22:52.987Z,75,61,10
2023-01-27T01:26:13.981Z,5,1,0
2023-01-27T01:27:27.407Z,104,31,9
2023-01-27T01:36:02.399Z,33,3,2
2023-01-27T01:40:49.503Z,123,84,55
2023-01-27T01:42:02.182Z,71,54,22
2023-01-27T01:43:55.889Z,103,18,2
2023-01-27T01:44:00.315Z,168,32,31
2023-01-27T01:44:20.126Z,54,18,9
2023-01-27T01:46:51.101Z,149,4,3
2023-01-27T01:50:08.829Z,163,162,125
2023-01-28T00:58:23.929Z,30,19,17
2023-01-28T01:00:53.427Z,118,15,11
2023-01-28T01:04:18.075Z,56,16,11
2023-01-28T01:17:44.043Z,161,72,25
2023-01-28T01:19:46.855Z,111,90,49
2023-01-28T01:27:29.202Z,17,6,4
2023-01-28T01:42:23.514Z,9,2,1
2023-01-28T01:50:08.336Z,109,4,4
2023-01-29T00:59:24.242Z,132,121,27
2023-01-29T01:05:26.074Z,83,34,8
2023-01-29T01:09:59.205Z,18,6,1
2023-01-29T01:14:32.221Z,31,6,4
2023-01-29T01:14:43.613Z,103,54,34
2023-01-29T01:24:35.212Z,195,4,3
2023-01-29T01:26:41.477Z,43,11,10
2023-01-29T01:29:55.054Z,169,164,107
2023-01-30T01:15:38.343Z,78,13,1
2023-01-30T01:19:26.021Z,71,47,38
2023-01-30T01:33:40.206Z,19,14,7
2023-01-30T01:42:13.559Z,194,57,18
2023-01-30T01:43:26.098Z,193,103,44
2023-01-31T00:56:37.014Z,172,29,26
2023-01-31T00:57:47.087Z,104,78,13
2023-01-31T00:58:47.724Z,61,22,1
2023-01-31T01:01:31.793Z,54,21,9
2023-01-31T01:23:37.730Z,45,23,1
2023-01-31T01:29:17.326Z,79,41,9
2023-01-31T01:36:53.273Z,2,1,0
2023-02-01T00:57:17.940Z,78,2,2
2023-02-01T00:59:43.050Z,66,32,29
2023-02-01T01:00:35.452Z,123,31,24
2023-02-01T01:43:57.999Z,3,3,1
2023-02-01T01:46:18.917Z,134,95,81
2023-02-01T01:47:25.022Z,128,54,44
2023-02-02T00:58:29.195Z,149,83,77
2023-02-02T01:00:33.474Z,28,17,3
2023-02-02T01:10:14.652Z,173,166,126
2023-02-02T01:21:45.650Z,60,17,10
2023-02-02T01:27:21.836Z,77,48,46
2023-02-02T01:37:25.692Z,53,16,11
2023-02-03T00:56:15.324Z,98,85,3
